Gene,Confidence,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YOR323C,0.118451,2,989,3353,104,0.7542715827338129,0.0020181634712411706,0.018867924528301886,0.22777521879318285,0.7722247812068171
YMR310C,0.118451,2,988,3354,104,0.7544964028776978,0.00202020202020202,0.018867924528301886,0.2275449101796407,0.7724550898203593
YGR152C,0.118451,2,987,3355,104,0.7547212230215827,0.0020222446916076846,0.018867924528301886,0.22731460156609856,0.7726853984339014
YGL114W,0.118451,2,986,3356,104,0.7549460431654677,0.0020242914979757085,0.018867924528301886,0.22708429295255642,0.7729157070474436
YGL133W,0.118451,2,985,3357,104,0.7551708633093526,0.002026342451874367,0.018867924528301886,0.22685398433901427,0.7731460156609857
YOR315W,0.118451,2,984,3358,104,0.7553956834532374,0.002028397565922921,0.018867924528301886,0.22662367572547212,0.7733763242745278
YOR149C,0.118451,2,983,3359,104,0.7556205035971223,0.0020304568527918783,0.018867924528301886,0.22639336711192998,0.77360663288807
YLR354C,0.118451,2,982,3360,104,0.7558453237410072,0.0020325203252032522,0.018867924528301886,0.22616305849838783,0.7738369415016122
YBR180W,0.118451,2,981,3361,104,0.7560701438848921,0.002034587995930824,0.018867924528301886,0.22593274988484568,0.7740672501151543
YJL001W,0.118451,2,980,3362,104,0.7562949640287769,0.002036659877800407,0.018867924528301886,0.22570244127130354,0.7742975587286964
YDL038C,0.118451,2,979,3363,104,0.7565197841726619,0.0020387359836901123,0.018867924528301886,0.2254721326577614,0.7745278673422386
YLR423C,0.118451,2,978,3364,104,0.7567446043165468,0.0020408163265306124,0.018867924528301886,0.22524182404421925,0.7747581759557808
YBL069W,0.118451,2,977,3365,104,0.7569694244604317,0.0020429009193054137,0.018867924528301886,0.2250115154306771,0.7749884845693229
YGL183C,0.118451,2,976,3366,104,0.7571942446043165,0.002044989775051125,0.018867924528301886,0.22478120681713495,0.775218793182865
YPR103W,0.118451,2,975,3367,104,0.7574190647482014,0.0020470829068577278,0.018867924528301886,0.2245508982035928,0.7754491017964071
YDL007W,0.118451,2,974,3368,104,0.7576438848920863,0.0020491803278688526,0.018867924528301886,0.22432058959005066,0.7756794104099494
YGL089C,0.118451,2,973,3369,104,0.7578687050359713,0.0020512820512820513,0.018867924528301886,0.22409028097650852,0.7759097190234915
YKL045W,0.118451,2,972,3370,104,0.7580935251798561,0.002053388090349076,0.018867924528301886,0.22385997236296637,0.7761400276370336
YFR010W,0.118306,2,971,3371,104,0.758318345323741,0.0020554984583761563,0.018867924528301886,0.22362966374942422,0.7763703362505757
YPL055C,0.118306,2,970,3372,104,0.7585431654676259,0.00205761316872428,0.018867924528301886,0.22339935513588208,0.776600644864118
YDR293C,0.118212,2,969,3373,104,0.7587679856115108,0.0020597322348094747,0.018867924528301886,0.22316904652233993,0.7768309534776601
YDR513W,0.118075,2,968,3374,104,0.7589928057553957,0.002061855670103093,0.018867924528301886,0.22293873790879778,0.7770612620912022
YMR232W,0.118075,2,967,3375,104,0.7592176258992805,0.0020639834881320948,0.018867924528301886,0.22270842929525564,0.7772915707047443
YLR133W,0.118075,2,966,3376,104,0.7594424460431655,0.002066115702479339,0.018867924528301886,0.2224781206817135,0.7775218793182865
YGR218W,0.118075,2,965,3377,104,0.7596672661870504,0.002068252326783868,0.018867924528301886,0.22224781206817135,0.7777521879318287
YOR153W,0.118075,2,964,3378,104,0.7598920863309353,0.002070393374741201,0.018867924528301886,0.2220175034546292,0.7779824965453708
YPR135W,0.117335,2,963,3379,104,0.7601169064748201,0.002072538860103627,0.018867924528301886,0.22178719484108705,0.7782128051589129
YFR002W,0.117207,2,962,3380,104,0.760341726618705,0.002074688796680498,0.018867924528301886,0.2215568862275449,0.7784431137724551
YJL212C,0.117207,2,961,3381,104,0.76056654676259,0.0020768431983385254,0.018867924528301886,0.22132657761400276,0.7786734223859972
YGL173C,0.117113,2,960,3382,104,0.7607913669064749,0.002079002079002079,0.018867924528301886,0.22109626900046062,0.7789037309995394
YMR094W,0.116673,2,959,3383,104,0.7610161870503597,0.002081165452653486,0.018867924528301886,0.22086596038691847,0.7791340396130815
YNL291C,0.116673,2,958,3384,104,0.7612410071942446,0.0020833333333333333,0.018867924528301886,0.22063565177337632,0.7793643482266237
YGL245W,0.116673,2,957,3385,104,0.7614658273381295,0.0020855057351407717,0.018867924528301886,0.22040534315983418,0.7795946568401658
YAL040C,0.116673,2,956,3386,104,0.7616906474820144,0.0020876826722338203,0.018867924528301886,0.22017503454629203,0.7798249654537079
YJL106W,0.115931,2,955,3387,104,0.7619154676258992,0.0020898641588296763,0.018867924528301886,0.21994472593274988,0.7800552740672502
YJR036C,0.115931,2,954,3388,104,0.7621402877697842,0.0020920502092050207,0.018867924528301886,0.21971441731920774,0.7802855826807923
YOR229W,0.115931,2,953,3389,104,0.7623651079136691,0.0020942408376963353,0.018867924528301886,0.2194841087056656,0.7805158912943344
YJL125C,0.115931,2,952,3390,104,0.762589928057554,0.0020964360587002098,0.018867924528301886,0.21925380009212345,0.7807461999078765
YKL043W,0.115931,2,951,3391,104,0.7628147482014388,0.002098635886673662,0.018867924528301886,0.2190234914785813,0.7809765085214188
YBL092W,0.115931,2,950,3392,104,0.7630395683453237,0.0021008403361344537,0.018867924528301886,0.21879318286503915,0.7812068171349609
YGL166W,0.115931,2,949,3393,104,0.7632643884892086,0.002103049421661409,0.018867924528301886,0.218562874251497,0.781437125748503
YIL033C,0.115931,2,948,3394,104,0.7634892086330936,0.002105263157894737,0.018867924528301886,0.21833256563795486,0.7816674343620451
YAL067C,0.115931,2,947,3395,104,0.7637140287769785,0.002107481559536354,0.018867924528301886,0.21810225702441272,0.7818977429755873
YGL238W,0.115931,2,946,3396,104,0.7639388489208633,0.002109704641350211,0.018867924528301886,0.21787194841087057,0.7821280515891295
YNL149C,0.115931,1,946,3396,105,0.7637140287769785,0.0010559662090813093,0.009433962264150943,0.21787194841087057,0.7821280515891295
YOR304W,0.115931,1,945,3397,105,0.7639388489208633,0.0010570824524312897,0.009433962264150943,0.21764163979732842,0.7823583602026716
YKL178C,0.115931,1,944,3398,105,0.7641636690647482,0.0010582010582010583,0.009433962264150943,0.21741133118378628,0.7825886688162137
YIL124W,0.115931,1,943,3399,105,0.7643884892086331,0.001059322033898305,0.009433962264150943,0.21718102257024413,0.7828189774297559
YPR133C,0.115931,1,942,3400,105,0.764613309352518,0.0010604453870625664,0.009433962264150943,0.21695071395670198,0.783049286043298
YDL092W,0.115931,1,941,3401,105,0.7648381294964028,0.0010615711252653928,0.009433962264150943,0.21672040534315984,0.7832795946568402
YLR141W,0.115931,1,940,3402,105,0.7650629496402878,0.0010626992561105207,0.009433962264150943,0.2164900967296177,0.7835099032703823
YKR067W,0.115931,1,939,3403,105,0.7652877697841727,0.0010638297872340426,0.009433962264150943,0.21625978811607555,0.7837402118839245
YAL059W,0.115931,1,938,3404,105,0.7655125899280576,0.0010649627263045794,0.009433962264150943,0.2160294795025334,0.7839705204974666
YOL059W,0.115931,1,937,3405,105,0.7657374100719424,0.0010660980810234541,0.009433962264150943,0.21579917088899125,0.7842008291110087
YPR107C,0.115931,1,936,3406,105,0.7659622302158273,0.0010672358591248667,0.009433962264150943,0.2155688622754491,0.7844311377245509
YJL189W,0.115931,1,935,3407,105,0.7661870503597122,0.0010683760683760685,0.009433962264150943,0.21533855366190696,0.7846614463380931
YNR012W,0.115931,1,934,3408,105,0.7664118705035972,0.0010695187165775401,0.009433962264150943,0.21510824504836482,0.7848917549516352
YGL209W,0.115931,1,933,3409,105,0.766636690647482,0.0010706638115631692,0.009433962264150943,0.21487793643482267,0.7851220635651773
YJR070C,0.115931,1,932,3410,105,0.7668615107913669,0.0010718113612004287,0.009433962264150943,0.21464762782128052,0.7853523721787194
YHR062C,0.115931,1,931,3411,105,0.7670863309352518,0.001072961373390558,0.009433962264150943,0.21441731920773838,0.7855826807922617
YPL003W,0.115931,1,930,3412,105,0.7673111510791367,0.0010741138560687433,0.009433962264150943,0.21418701059419623,0.7858129894058038
YHR040W,0.115931,1,929,3413,105,0.7675359712230215,0.001075268817204301,0.009433962264150943,0.21395670198065408,0.7860432980193459
YKL059C,0.115931,1,928,3414,105,0.7677607913669064,0.001076426264800861,0.009433962264150943,0.21372639336711194,0.786273606632888
YAL003W,0.115931,1,927,3415,105,0.7679856115107914,0.0010775862068965517,0.009433962264150943,0.2134960847535698,0.7865039152464303
YDR206W,0.115931,1,926,3416,105,0.7682104316546763,0.0010787486515641855,0.009433962264150943,0.21326577614002765,0.7867342238599724
YNL025C,0.115931,1,925,3417,105,0.7684352517985612,0.0010799136069114472,0.009433962264150943,0.2130354675264855,0.7869645324735145
YDL018C,0.115931,1,924,3418,105,0.768660071942446,0.001081081081081081,0.009433962264150943,0.21280515891294335,0.7871948410870566
YJR143C,0.115931,1,923,3419,105,0.7688848920863309,0.0010822510822510823,0.009433962264150943,0.2125748502994012,0.7874251497005988
YML114C,0.115931,1,922,3420,105,0.7691097122302158,0.0010834236186348862,0.009433962264150943,0.21234454168585906,0.787655458314141
YKL095W,0.115931,1,921,3421,105,0.7693345323741008,0.0010845986984815619,0.009433962264150943,0.21211423307231692,0.7878857669276831
YIL009W,0.115931,1,920,3422,105,0.7695593525179856,0.0010857763300760044,0.009433962264150943,0.21188392445877477,0.7881160755412252
YJR082C,0.115931,1,919,3423,105,0.7697841726618705,0.0010869565217391304,0.009433962264150943,0.21165361584523262,0.7883463841547674
YML105C,0.115931,1,918,3424,105,0.7700089928057554,0.001088139281828074,0.009433962264150943,0.21142330723169048,0.7885766927683096
YGR233C,0.115931,1,917,3425,105,0.7702338129496403,0.0010893246187363835,0.009433962264150943,0.21119299861814833,0.7888070013818517
YDR172W,0.115931,1,916,3426,105,0.7704586330935251,0.0010905125408942203,0.009433962264150943,0.21096269000460618,0.7890373099953938
YIL112W,0.115931,1,915,3427,105,0.77068345323741,0.001091703056768559,0.009433962264150943,0.21073238139106404,0.789267618608936
YOR287C,0.11564,1,914,3428,105,0.770908273381295,0.001092896174863388,0.009433962264150943,0.2105020727775219,0.7894979272224781
YLL061W,0.11564,1,913,3429,105,0.7711330935251799,0.0010940919037199124,0.009433962264150943,0.21027176416397975,0.7897282358360203
YNL051W,0.115286,1,912,3430,105,0.7713579136690647,0.001095290251916758,0.009433962264150943,0.2100414555504376,0.7899585444495624
YLR410W,0.115286,1,911,3431,105,0.7715827338129496,0.0010964912280701754,0.009433962264150943,0.20981114693689543,0.7901888530631046
YML100W,0.115286,1,910,3432,105,0.7718075539568345,0.0010976948408342481,0.009433962264150943,0.20958083832335328,0.7904191616766467
YKL139W,0.114759,1,909,3433,105,0.7720323741007195,0.001098901098901099,0.009433962264150943,0.20935052970981113,0.7906494702901888
YKL082C,0.114094,1,908,3434,105,0.7722571942446043,0.0011001100110011,0.009433962264150943,0.209120221096269,0.790879778903731
YDR251W,0.113914,1,907,3435,105,0.7724820143884892,0.0011013215859030838,0.009433962264150943,0.20888991248272684,0.7911100875172732
YGL184C,0.113914,1,906,3436,105,0.7727068345323741,0.0011025358324145535,0.009433962264150943,0.2086596038691847,0.7913403961308153
YDR225W,0.113914,1,905,3437,105,0.772931654676259,0.0011037527593818985,0.009433962264150943,0.20842929525564255,0.7915707047443574
YDR497C,0.113914,1,904,3438,105,0.7731564748201439,0.0011049723756906078,0.009433962264150943,0.2081989866421004,0.7918010133578995
YDR303C,0.113914,1,903,3439,105,0.7733812949640287,0.0011061946902654867,0.009433962264150943,0.20796867802855826,0.7920313219714418
YER042W,0.113914,1,902,3440,105,0.7736061151079137,0.0011074197120708748,0.009433962264150943,0.2077383694150161,0.7922616305849839
YOR233W,0.113914,1,901,3441,105,0.7738309352517986,0.0011086474501108647,0.009433962264150943,0.20750806080147396,0.792491939198526
YDR477W,0.113658,1,900,3442,105,0.7740557553956835,0.0011098779134295228,0.009433962264150943,0.20727775218793182,0.7927222478120681
YLR229C,0.113597,1,899,3443,105,0.7742805755395683,0.0011111111111111111,0.009433962264150943,0.20704744357438967,0.7929525564256104
YDR363W,0.113472,1,898,3444,105,0.7745053956834532,0.0011123470522803114,0.009433962264150943,0.20681713496084753,0.7931828650391525
YGL145W,0.113472,1,897,3445,105,0.7747302158273381,0.0011135857461024498,0.009433962264150943,0.20658682634730538,0.7934131736526946
YGR208W,0.113472,1,896,3446,105,0.7749550359712231,0.0011148272017837235,0.009433962264150943,0.20635651773376323,0.7936434822662367
YGL190C,0.113472,1,895,3447,105,0.7751798561151079,0.0011160714285714285,0.009433962264150943,0.2061262091202211,0.7938737908797789
YMR127C,0.113472,1,894,3448,105,0.7754046762589928,0.0011173184357541898,0.009433962264150943,0.20589590050667894,0.7941040994933211
YFR001W,0.113472,1,893,3449,105,0.7756294964028777,0.0011185682326621924,0.009433962264150943,0.2056655918931368,0.7943344081068632
YHR079C,0.113472,1,892,3450,105,0.7758543165467626,0.0011198208286674132,0.009433962264150943,0.20543528327959465,0.7945647167204053
YOR293W,0.113472,1,891,3451,105,0.7760791366906474,0.0011210762331838565,0.009433962264150943,0.2052049746660525,0.7947950253339475
YER167W,0.113472,1,890,3452,105,0.7763039568345323,0.001122334455667789,0.009433962264150943,0.20497466605251036,0.7950253339474896
YGR283C,0.113472,1,889,3453,105,0.7765287769784173,0.0011235955056179776,0.009433962264150943,0.2047443574389682,0.7952556425610318
YNR055C,0.113472,1,888,3454,105,0.7767535971223022,0.0011248593925759281,0.009433962264150943,0.20451404882542606,0.7954859511745739
YHR153C,0.113472,1,887,3455,105,0.7769784172661871,0.0011261261261261261,0.009433962264150943,0.20428374021188392,0.7957162597881161
YOL055C,0.113472,1,886,3456,105,0.7772032374100719,0.0011273957158962795,0.009433962264150943,0.20405343159834177,0.7959465684016582
YGL130W,0.113472,1,885,3457,105,0.7774280575539568,0.001128668171557562,0.009433962264150943,0.20382312298479963,0.7961768770152003
YDR523C,0.113472,1,884,3458,105,0.7776528776978417,0.0011299435028248588,0.009433962264150943,0.20359281437125748,0.7964071856287425
YNR075W,0.113472,1,883,3459,105,0.7778776978417267,0.0011312217194570137,0.009433962264150943,0.20336250575771533,0.7966374942422847
YHR185C,0.113472,1,882,3460,105,0.7781025179856115,0.0011325028312570782,0.009433962264150943,0.2031321971441732,0.7968678028558268
YGL022W,0.113472,1,881,3461,105,0.7783273381294964,0.0011337868480725624,0.009433962264150943,0.20290188853063104,0.7970981114693689
YDR013W,0.113472,1,880,3462,105,0.7785521582733813,0.0011350737797956867,0.009433962264150943,0.2026715799170889,0.797328420082911
YMR079W,0.113472,1,879,3463,105,0.7787769784172662,0.0011363636363636363,0.009433962264150943,0.20244127130354675,0.7975587286964533
YFR036W,0.113472,1,878,3464,105,0.779001798561151,0.0011376564277588168,0.009433962264150943,0.2022109626900046,0.7977890373099954
YOR307C,0.113472,1,877,3465,105,0.779226618705036,0.0011389521640091116,0.009433962264150943,0.20198065407646246,0.7980193459235375
YNL082W,0.113472,1,876,3466,105,0.7794514388489209,0.0011402508551881414,0.009433962264150943,0.2017503454629203,0.7982496545370796
YIL150C,0.113472,1,875,3467,105,0.7796762589928058,0.001141552511415525,0.009433962264150943,0.20152003684937816,0.7984799631506219
YPR149W,0.113472,1,874,3468,105,0.7799010791366906,0.001142857142857143,0.009433962264150943,0.20128972823583602,0.798710271764164
YIL173W,0.113472,1,873,3469,105,0.7801258992805755,0.0011441647597254005,0.009433962264150943,0.20105941962229387,0.7989405803777061
YOR081C,0.113472,1,872,3470,105,0.7803507194244604,0.001145475372279496,0.009433962264150943,0.20082911100875173,0.7991708889912482
YDR045C,0.113472,1,871,3471,105,0.7805755395683454,0.0011467889908256881,0.009433962264150943,0.20059880239520958,0.7994011976047904
YDR009W,0.113472,1,870,3472,105,0.7808003597122302,0.001148105625717566,0.009433962264150943,0.20036849378166743,0.7996315062183326
YDR228C,0.113472,1,869,3473,105,0.7810251798561151,0.0011494252873563218,0.009433962264150943,0.2001381851681253,0.7998618148318747
YLR359W,0.113472,1,868,3474,105,0.78125,0.0011507479861910242,0.009433962264150943,0.19990787655458314,0.8000921234454169
YDL200C,0.113472,1,867,3475,105,0.7814748201438849,0.001152073732718894,0.009433962264150943,0.199677567941041,0.800322432058959
YDR086C,0.113472,1,866,3476,105,0.7816996402877698,0.0011534025374855825,0.009433962264150943,0.19944725932749885,0.8005527406725012
YMR239C,0.113472,1,865,3477,105,0.7819244604316546,0.0011547344110854503,0.009433962264150943,0.1992169507139567,0.8007830492860433
YDL153C,0.112568,1,864,3478,105,0.7821492805755396,0.0011560693641618498,0.009433962264150943,0.19898664210041456,0.8010133578995855
YMR273C,0.112557,1,863,3479,105,0.7823741007194245,0.0011574074074074073,0.009433962264150943,0.1987563334868724,0.8012436665131276
YLL028W,0.112557,1,862,3480,105,0.7825989208633094,0.0011587485515643105,0.009433962264150943,0.19852602487333026,0.8014739751266697
YFR014C,0.112557,1,861,3481,105,0.7828237410071942,0.001160092807424594,0.009433962264150943,0.19829571625978812,0.8017042837402119
YLL011W,0.112557,1,860,3482,105,0.7830485611510791,0.0011614401858304297,0.009433962264150943,0.19806540764624597,0.8019345923537541
