Gene,Label,Score,Background Score,Precision,Recall,False Positive Rate
YDR256C,-1,-819.056453704834,-18486.176056742668,0.13513513513513514,0.028089887640449437,0.009575104727707959
YMR068W,-1,-819.8399062156677,-19412.147315263748,0.13157894736842105,0.028089887640449437,0.009874326750448833
YER162C,-1,-820.110502243042,-18742.638375878334,0.1282051282051282,0.028089887640449437,0.010173548773189706
YGL190C,-1,-822.6829369068146,-18703.54662334919,0.125,0.028089887640449437,0.010472770795930581
YOL100W,1,-824.5713205337524,-19774.438437581062,0.14634146341463414,0.033707865168539325,0.010472770795930581
YNL127W,-1,-824.7566339969635,-19356.08396279812,0.14285714285714285,0.033707865168539325,0.010771992818671455
YDL106C,-1,-825.6534931659698,-18936.153979420662,0.13953488372093023,0.033707865168539325,0.011071214841412328
YHR161C,-1,-825.779000043869,-19092.835991621017,0.13636363636363635,0.033707865168539325,0.011370436864153202
YLR205C,-1,-826.278626203537,-19156.30020737648,0.13333333333333333,0.033707865168539325,0.011669658886894075
YJR091C,-1,-826.5425276756287,-19515.742263317108,0.13043478260869565,0.033707865168539325,0.011968880909634948
YMR030W,-1,-827.3177134990692,-19381.41230726242,0.1276595744680851,0.033707865168539325,0.012268102932375824
YDR043C,-1,-827.8257721662521,-18916.690933942795,0.125,0.033707865168539325,0.012567324955116697
YDR301W,-1,-828.1973280906677,-18443.227165699005,0.12244897959183673,0.033707865168539325,0.01286654697785757
YDR200C,-1,-828.390392780304,-18955.20332980156,0.12,0.033707865168539325,0.013165769000598444
YBR059C,1,-828.6796567440033,-18827.987763166428,0.13725490196078433,0.03932584269662921,0.013165769000598444
YDR479C,-1,-830.2107190191746,-20231.43228134513,0.1346153846153846,0.03932584269662921,0.013464991023339317
YLR425W,-1,-830.3614795207977,-18758.223450422287,0.1320754716981132,0.03932584269662921,0.01376421304608019
YGR070W,-1,-831.2349145412445,-19014.108905553818,0.12962962962962962,0.03932584269662921,0.014063435068821066
YOR162C,-1,-831.5404009819031,-19693.998539745808,0.12727272727272726,0.03932584269662921,0.01436265709156194
YDR173C,-1,-831.6842126846313,-18641.141259670258,0.125,0.03932584269662921,0.014661879114302813
YDL130W-A,0,-833.0192141532898,-18906.91689312458,0.125,0.03932584269662921,0.014661879114302813
YLR135W,-1,-833.5876567363739,-18937.79098045826,0.12280701754385964,0.03932584269662921,0.014961101137043686
YMR029C,-1,-833.6578915119171,-19077.22886455059,0.1206896551724138,0.03932584269662921,0.01526032315978456
YOR005C,-1,-833.799623966217,-19408.507508277893,0.11864406779661017,0.03932584269662921,0.015559545182525433
YDR421W,-1,-834.0857903957367,-19645.344873666763,0.11666666666666667,0.03932584269662921,0.015858767205266307
YML128C,-1,-834.5308223962784,-19836.01574677229,0.11475409836065574,0.03932584269662921,0.01615798922800718
YHR115C,-1,-835.1355419158936,-18035.313453912735,0.11290322580645161,0.03932584269662921,0.016457211250748054
YGR046W,-1,-835.4979667663574,-18951.940522789955,0.1111111111111111,0.03932584269662921,0.016756433273488927
YGL233W,-1,-835.7666068077087,-18959.881256103516,0.109375,0.03932584269662921,0.017055655296229804
YPL195W,-1,-837.2523472309113,-18542.479501008987,0.1076923076923077,0.03932584269662921,0.017354877318970677
YNL097C,-1,-837.4513247013092,-18466.259045362473,0.10606060606060606,0.03932584269662921,0.01765409934171155
YKL101W,1,-838.1572315692902,-19496.56952524185,0.11940298507462686,0.0449438202247191,0.01765409934171155
YNL161W,1,-838.6912002563477,-19297.508472442627,0.1323529411764706,0.05056179775280899,0.01765409934171155
YGR088W,-1,-840.4493145942688,-19822.61592555046,0.13043478260869565,0.05056179775280899,0.017953321364452424
YOR149C,-1,-840.4553625583649,-19240.112583994865,0.12857142857142856,0.05056179775280899,0.018252543387193298
YPL100W,-1,-840.8312742710114,-19629.717871785164,0.1267605633802817,0.05056179775280899,0.01855176540993417
YAL002W,-1,-841.0356743335724,-19512.6359924078,0.125,0.05056179775280899,0.018850987432675045
YOR057W,0,-841.2007417678833,-18208.928012132645,0.125,0.05056179775280899,0.018850987432675045
YKR089C,-1,-841.6640237569809,-20025.58122998476,0.1232876712328767,0.05056179775280899,0.019150209455415918
YJL129C,-1,-841.797189950943,-18800.612519145012,0.12162162162162163,0.05056179775280899,0.01944943147815679
YGL216W,-1,-841.8685343265533,-19958.63249731064,0.12,0.05056179775280899,0.019748653500897665
YPL152W,-1,-841.8822063207626,-20172.37232220173,0.11842105263157894,0.05056179775280899,0.02004787552363854
YER143W,-1,-842.504517197609,-19391.329128980637,0.11688311688311688,0.05056179775280899,0.020347097546379412
YER054C,0,-842.6970822811127,-19886.890071451664,0.11688311688311688,0.05056179775280899,0.020347097546379412
YGR241C,-1,-844.1672887802124,-19020.497959017754,0.11538461538461539,0.05056179775280899,0.02064631956912029
