Gene,Label,Annos,Score,Background Score,Num pos pairs,Precision,Recall,False Positive Rate
YDR074W,0,0/-,-819.7908628061414,-24718.910099081695,976,0.10766045548654245,0.639344262295082,0.3806299676184869
YKR007W,-1,-/-,-819.8739082813263,-13965.03111165762,244,0.10758620689655173,0.639344262295082,0.3809243450103032
YDR043C,-1,-/-,-819.9075755476952,-15019.157913953066,244,0.10751206064782909,0.639344262295082,0.3812187224021195
YDL212W,-1,-/-,-820.2590868473053,-14298.826953411102,244,0.10743801652892562,0.639344262295082,0.38151309979393583
YMR307W,0,0/-,-820.3066899031401,-23307.818835921586,976,0.10743801652892562,0.639344262295082,0.38151309979393583
YER027C,-1,-/-,-820.4199188947678,-13564.160161733627,244,0.10736407432897453,0.639344262295082,0.38180747718575214
YMR039C,-1,-/-,-820.7231018543243,-13859.794162034988,244,0.10729023383768914,0.639344262295082,0.38210185457756846
YHR132C,0,0/-,-820.8758953809738,-23604.768951795995,976,0.10729023383768914,0.639344262295082,0.38210185457756846
YPL117C,-1,-/-,-820.8941720724106,-13792.31390351057,244,0.10721649484536082,0.639344262295082,0.38239623196938477
YDL065C,1,+/+,-820.91304063797,-13929.546934187412,243,0.10782967032967034,0.6434426229508197,0.38239623196938477
YKL015W,-1,-/-,-820.9838688373566,-13715.079541116953,244,0.10775566231983527,0.6434426229508197,0.3826906093612011
YFL036W,-1,-/-,-821.0796641111374,-13883.918756246567,244,0.10768175582990398,0.6434426229508197,0.38298498675301734
YDR005C,-1,-/-,-821.4057791233063,-14141.043822526932,244,0.10760795065113091,0.6434426229508197,0.38327936414483366
YIL146C,0,0/-,-821.5405982658267,-25137.842498734593,976,0.10760795065113091,0.6434426229508197,0.38327936414483366
YDR121W,-1,-/-,-821.6066982746124,-14222.13412475586,244,0.10753424657534247,0.6434426229508197,0.38357374153664997
YGR267C,-1,-/-,-821.6296584606171,-13820.005884855986,244,0.10746064339493498,0.6434426229508197,0.3838681189284663
YNL168C,0,0/0,-821.9505253136158,-24116.29570171237,976,0.10746064339493498,0.6434426229508197,0.3838681189284663
YMR040W,0,0/-,-821.9937681630254,-25706.546374939382,976,0.10746064339493498,0.6434426229508197,0.3838681189284663
YOL044W,1,+/+,-822.0631222724915,-13718.555627584457,243,0.10807113543091655,0.6475409836065574,0.3838681189284663
YPR081C,-1,-/-,-822.2789287567139,-13893.142391085625,244,0.10799726589200273,0.6475409836065574,0.3841624963202826
YDL128W,-1,-/-,-822.3285050392151,-13610.349820017815,244,0.10792349726775956,0.6475409836065574,0.3844568737120989
